,feedforward_loop,feedback_loop,single_input_module,cascade,degree,in_degree,out_degree,degree_ratio,betweenness_centrality,in_closeness_centrality,out_closeness_centrality,pagerank,clustering_coefficient
node_0,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.0852243499895711,0.5
node_1,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15826106413301155,0.5
node_2,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06001563442247555,0.5
node_3,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15459601798050762,0.5
node_4,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06001563442247555,0.5
node_5,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.10966217438123861,0.5
node_6,1,0,0,0,2,2,0,,0.0,0.0,0.2222222222222222,0.15672458979187626,0.5
node_7,1,0,0,0,2,1,1,1.0,0.0,0.1111111111111111,0.1111111111111111,0.09546926603389304,0.5
node_8,1,0,0,0,2,0,2,0.0,0.0,0.2222222222222222,0.0,0.06001563442247555,0.5
node_9,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.06001563442247555,0.0
